sensor_id,aircraft_id,event_timestamp,sensor_type,sensor_value,unit,anomaly_status
SN000038636,AC00318,2026-02-02 15:08:00,Vibration,3.55,mm/s,Normal
SN000038637,AC00827,2026-02-19 00:47:00,EngineTemp,89.77,C,Normal
SN000038638,AC00081,2026-01-19 10:55:00,Vibration,7.86,mm/s,Normal
SN000038639,AC00319,2026-03-24 02:25:00,HydraulicPressure,1837.67,psi,Normal
SN000038640,AC00204,2026-02-28 17:14:00,HydraulicPressure,1824.01,psi,Normal
SN000038641,AC01011,2026-05-09 02:07:00,CabinPressure,9.94,psi,Warning
SN000038642,AC00122,2026-03-21 10:42:00,EngineTemp,90.92,C,Normal
SN000038643,AC00336,2026-01-08 09:02:00,Vibration,2.69,mm/s,Normal
SN000038644,AC00457,2026-01-24 06:17:00,OilPressure,81.28,psi,Normal
SN000038645,AC00961,2026-05-09 00:39:00,OilPressure,31.91,psi,Normal
SN000038646,AC00374,2026-06-28 08:02:00,HydraulicPressure,2319.13,psi,Normal
SN000038647,AC01019,2026-04-23 08:48:00,CabinPressure,7.48,psi,Normal
SN000038648,AC00580,2026-02-11 23:31:00,CabinPressure,7.94,psi,Normal
SN000038649,AC00534,2026-01-25 05:02:00,CabinPressure,7.6,psi,Normal
SN000038650,AC00256,2026-01-11 17:54:00,FuelFlow,1238.49,kg/h,Normal
SN000038651,AC00746,2026-05-30 01:16:00,CabinPressure,7.72,psi,Normal
SN000038652,AC01198,2026-06-21 04:27:00,Vibration,7.11,mm/s,Warning
SN000038653,AC00722,2026-06-21 11:35:00,HydraulicPressure,1881.2,psi,Normal
SN000038654,AC00300,2026-05-20 00:56:00,FuelFlow,738.42,kg/h,Normal
SN000038655,AC00920,2026-05-30 02:16:00,HydraulicPressure,2731.1,psi,Warning
SN000038656,AC00734,2026-05-27 17:28:00,Vibration,6.39,mm/s,Normal
SN000038657,AC00401,2026-03-30 10:01:00,Vibration,6.76,mm/s,Normal
SN000038658,AC00639,2026-04-07 06:42:00,HydraulicPressure,2039.36,psi,Normal
SN000038659,AC01184,2026-04-18 17:27:00,OilPressure,48.96,psi,Normal
SN000038660,AC00796,2026-01-30 06:42:00,HydraulicPressure,2985.25,psi,Normal
SN000038661,AC00706,2026-02-21 17:44:00,Vibration,4.28,mm/s,Normal
SN000038662,AC01063,2026-06-17 06:46:00,CabinPressure,7.32,psi,Normal
SN000038663,AC00708,2026-03-13 06:34:00,CabinPressure,7.23,psi,Normal
SN000038664,AC00338,2026-05-16 02:11:00,EngineTemp,92.86,C,Normal
SN000038665,AC00190,2026-03-08 08:34:00,EngineTemp,75.85,C,Normal
SN000038666,AC00328,2026-03-19 18:24:00,Vibration,4.58,mm/s,Normal
SN000038667,AC00554,2026-03-23 12:16:00,OilPressure,48.4,psi,Normal
SN000038668,AC00808,2026-03-21 22:38:00,OilPressure,51.65,psi,Normal
SN000038669,AC00478,2026-07-02 00:33:00,FuelFlow,1922.83,kg/h,Normal
SN000038670,AC00619,2026-04-15 08:08:00,OilPressure,65.86,psi,Normal
SN000038671,AC00697,2026-02-03 20:55:00,EngineTemp,107.11,C,Normal
SN000038672,AC00365,2026-06-02 07:28:00,EngineTemp,118.58,C,Warning
SN000038673,AC00511,2026-01-17 16:16:00,CabinPressure,7.2,psi,Normal
SN000038674,AC00855,2026-04-18 16:51:00,OilPressure,67.87,psi,Normal
SN000038675,AC00661,2026-06-25 06:01:00,Vibration,4.2,mm/s,Normal
SN000038676,AC00042,2026-06-25 15:43:00,EngineTemp,103.38,C,Normal
SN000038677,AC00758,2026-03-05 13:23:00,Vibration,0.29,mm/s,Normal
SN000038678,AC00560,2026-03-03 17:03:00,EngineTemp,69.53,C,Warning
SN000038679,AC00724,2026-04-11 06:35:00,Vibration,7.46,mm/s,Normal
SN000038680,AC00693,2026-04-07 10:39:00,EngineTemp,82.06,C,Normal
SN000038681,AC00080,2026-01-30 07:47:00,FuelFlow,2616.67,kg/h,Normal
SN000038682,AC00691,2026-04-30 09:54:00,Vibration,2.25,mm/s,Normal
SN000038683,AC00605,2026-05-21 13:00:00,Vibration,7.65,mm/s,Normal
SN000038684,AC00894,2026-04-12 20:48:00,HydraulicPressure,2027.61,psi,Normal
SN000038685,AC00943,2026-02-04 05:02:00,FuelFlow,1246.92,kg/h,Normal
SN000038686,AC00621,2026-05-29 00:47:00,CabinPressure,7.53,psi,Normal
SN000038687,AC00437,2026-06-10 21:39:00,CabinPressure,7.74,psi,Normal
SN000038688,AC01026,2026-03-28 00:28:00,Vibration,4.35,mm/s,Normal
SN000038689,AC00578,2026-06-17 04:00:00,OilPressure,42.34,psi,Normal
SN000038690,AC00256,2026-05-27 20:39:00,HydraulicPressure,2583.14,psi,Normal
SN000038691,AC00979,2026-05-05 15:56:00,EngineTemp,113.78,C,Normal
SN000038692,AC00894,2026-04-03 23:24:00,EngineTemp,79.48,C,Normal
SN000038693,AC00756,2026-02-19 10:31:00,Vibration,1.82,mm/s,Normal
SN000038694,AC00610,2026-06-12 01:35:00,EngineTemp,74.14,C,Warning
SN000038695,AC00752,2026-01-30 01:28:00,HydraulicPressure,2183.91,psi,Normal
SN000038696,AC00892,2026-04-20 09:13:00,Vibration,7.99,mm/s,Normal
SN000038697,AC00251,2026-02-01 02:15:00,HydraulicPressure,3194.74,psi,Warning
SN000038698,AC01175,2026-06-11 17:08:00,Vibration,1.65,mm/s,Normal
SN000038699,AC00444,2026-03-17 14:12:00,Vibration,2.64,mm/s,Normal
SN000038700,AC01132,2026-01-23 05:37:00,HydraulicPressure,3115.54,psi,Normal
SN000038701,AC00118,2026-02-20 10:36:00,OilPressure,55.83,psi,Normal
SN000038702,AC01151,2026-05-04 08:56:00,CabinPressure,7.32,psi,Normal
SN000038703,AC00487,2026-03-02 04:46:00,HydraulicPressure,2308.86,psi,Normal
SN000038704,AC00429,2026-01-19 11:31:00,HydraulicPressure,2316.52,psi,Normal
SN000038705,AC01105,2026-05-30 12:03:00,HydraulicPressure,2714.07,psi,Normal
SN000038706,AC00805,2026-06-02 12:28:00,HydraulicPressure,2393.34,psi,Normal
SN000038707,AC00198,2026-01-04 17:28:00,FuelFlow,1420.99,kg/h,Normal
SN000038708,AC00019,2026-05-30 08:38:00,OilPressure,61.15,psi,Normal
SN000038709,AC00771,2026-01-21 19:31:00,HydraulicPressure,2716.48,psi,Normal
SN000038710,AC00830,2026-05-24 18:13:00,HydraulicPressure,3076.25,psi,Normal
SN000038711,AC00345,2026-02-27 21:33:00,HydraulicPressure,2640.61,psi,Normal
SN000038712,AC00449,2026-04-12 11:35:00,EngineTemp,91.61,C,Normal
SN000038713,AC00405,2026-02-01 17:38:00,Vibration,5.32,mm/s,Normal
SN000038714,AC00112,2026-02-15 09:03:00,FuelFlow,2013.43,kg/h,Normal
SN000038715,AC00728,2026-03-17 06:24:00,FuelFlow,1128.59,kg/h,Normal
SN000038716,AC00985,2026-03-03 21:48:00,OilPressure,28.13,psi,Normal
SN000038717,AC00651,2026-01-15 14:05:00,EngineTemp,93.6,C,Normal
SN000038718,AC00019,2026-04-19 08:20:00,EngineTemp,113.97,C,Normal
SN000038719,AC00976,2026-03-30 13:29:00,Vibration,2.13,mm/s,Normal
SN000038720,AC00679,2026-05-25 17:21:00,FuelFlow,863.66,kg/h,Normal
SN000038721,AC00183,2026-02-02 10:42:00,OilPressure,84.55,psi,Normal
SN000038722,AC01186,2026-05-08 17:28:00,CabinPressure,7.64,psi,Normal
SN000038723,AC00415,2026-01-09 06:03:00,FuelFlow,736.39,kg/h,Normal
SN000038724,AC00184,2026-06-07 03:34:00,HydraulicPressure,3077.92,psi,Normal
SN000038725,AC00031,2026-06-23 12:56:00,EngineTemp,92.44,C,Normal
SN000038726,AC00412,2026-05-09 08:52:00,EngineTemp,89.81,C,Normal
SN000038727,AC00619,2026-04-06 04:48:00,EngineTemp,85.01,C,Normal
SN000038728,AC00421,2026-01-09 19:08:00,OilPressure,64.47,psi,Normal
SN000038729,AC00192,2026-04-23 02:32:00,HydraulicPressure,2337.64,psi,Normal
SN000038730,AC00011,2026-06-24 05:21:00,OilPressure,65.94,psi,Normal
SN000038731,AC01071,2026-03-25 00:14:00,Vibration,0.34,mm/s,Normal
SN000038732,AC00556,2026-06-10 02:50:00,OilPressure,33.99,psi,Normal
SN000038733,AC00652,2026-05-14 10:08:00,FuelFlow,2727.44,kg/h,Normal
SN000038734,AC00677,2026-06-08 15:15:00,EngineTemp,77.2,C,Normal
SN000038735,AC00443,2026-02-03 10:18:00,FuelFlow,2018.52,kg/h,Normal
SN000038736,AC01017,2026-01-09 13:02:00,CabinPressure,7.5,psi,Normal
SN000038737,AC00929,2026-01-11 15:44:00,FuelFlow,917.11,kg/h,Normal
SN000038738,AC00969,2026-05-19 10:09:00,CabinPressure,7.97,psi,Normal
SN000038739,AC00640,2026-05-15 20:02:00,OilPressure,48.8,psi,Normal
SN000038740,AC00846,2026-05-14 11:45:00,HydraulicPressure,3163.74,psi,Normal
SN000038741,AC00854,2026-03-18 23:43:00,HydraulicPressure,2649.83,psi,Normal
SN000038742,AC00330,2026-05-30 01:23:00,Vibration,4.53,mm/s,Normal
SN000038743,AC00962,2026-06-20 23:25:00,OilPressure,58.45,psi,Normal
SN000038744,AC00803,2026-01-31 01:46:00,HydraulicPressure,2047.07,psi,Normal
SN000038745,AC00273,2026-03-20 19:02:00,EngineTemp,101.59,C,Normal
SN000038746,AC00117,2026-05-13 21:26:00,CabinPressure,8.46,psi,Normal
SN000038747,AC00674,2026-02-12 13:21:00,HydraulicPressure,2519.17,psi,Normal
SN000038748,AC00335,2026-05-04 06:46:00,HydraulicPressure,2364.44,psi,Warning
SN000038749,AC00539,2026-05-06 12:07:00,EngineTemp,131.28,C,Warning
SN000038750,AC00602,2026-06-11 08:00:00,OilPressure,68.47,psi,Normal
SN000038751,AC01030,2026-03-17 10:48:00,CabinPressure,7.26,psi,Normal
SN000038752,AC00085,2026-02-02 05:39:00,CabinPressure,7.23,psi,Normal
SN000038753,AC01084,2026-02-17 00:56:00,Vibration,1.65,mm/s,Normal
SN000038754,AC00758,2026-01-17 23:06:00,HydraulicPressure,3066.67,psi,Normal
SN000038755,AC01014,2026-06-03 09:30:00,EngineTemp,107.2,C,Normal
SN000038756,AC00755,2026-05-16 14:55:00,EngineTemp,78.56,C,Normal
SN000038757,AC00707,2026-01-19 06:42:00,HydraulicPressure,2104.29,psi,Normal
SN000038758,AC01061,2026-06-15 11:43:00,Vibration,4.71,mm/s,Normal
SN000038759,AC00608,2026-01-15 01:56:00,FuelFlow,1544.25,kg/h,Normal
SN000038760,AC00323,2026-06-18 12:16:00,Vibration,1.0,mm/s,Warning
SN000038761,AC00607,2026-03-22 11:17:00,OilPressure,72.68,psi,Normal
SN000038762,AC00943,2026-03-18 10:31:00,CabinPressure,7.23,psi,Normal
SN000038763,AC00430,2026-03-04 02:41:00,CabinPressure,8.6,psi,Normal
SN000038764,AC00620,2026-03-24 12:59:00,HydraulicPressure,3076.39,psi,Normal
SN000038765,AC00474,2026-04-23 22:52:00,HydraulicPressure,2279.44,psi,Normal
SN000038766,AC00128,2026-06-27 15:21:00,OilPressure,58.17,psi,Normal
SN000038767,AC00801,2026-05-29 17:07:00,FuelFlow,2643.56,kg/h,Normal
SN000038768,AC00794,2026-05-28 18:56:00,CabinPressure,8.04,psi,Normal
SN000038769,AC00200,2026-01-11 10:53:00,FuelFlow,2979.14,kg/h,Normal
SN000038770,AC00637,2026-06-16 22:09:00,Vibration,6.96,mm/s,Normal
SN000038771,AC00613,2026-05-07 00:43:00,CabinPressure,7.89,psi,Normal
SN000038772,AC00139,2026-05-14 12:04:00,Vibration,2.67,mm/s,Normal
SN000038773,AC00525,2026-04-23 00:34:00,OilPressure,82.45,psi,Normal
SN000038774,AC00557,2026-06-28 09:59:00,CabinPressure,9.41,psi,Warning
SN000038775,AC00528,2026-01-27 11:43:00,FuelFlow,2225.18,kg/h,Critical
SN000038776,AC01150,2026-01-13 04:49:00,Vibration,4.9,mm/s,Normal
SN000038777,AC01065,2026-06-03 03:45:00,CabinPressure,7.59,psi,Normal
SN000038778,AC00154,2026-05-09 04:13:00,OilPressure,32.69,psi,Warning
SN000038779,AC00117,2026-06-29 09:24:00,EngineTemp,94.88,C,Normal
SN000038780,AC01052,2026-02-17 03:21:00,HydraulicPressure,2543.19,psi,Normal
SN000038781,AC00059,2026-05-30 11:03:00,FuelFlow,1305.66,kg/h,Normal
SN000038782,AC00345,2026-03-10 21:58:00,FuelFlow,1816.4,kg/h,Normal
SN000038783,AC00593,2026-03-06 15:04:00,HydraulicPressure,2151.83,psi,Normal
SN000038784,AC00028,2026-01-30 08:07:00,OilPressure,28.5,psi,Normal
SN000038785,AC00611,2026-04-03 09:12:00,Vibration,7.82,mm/s,Normal
SN000038786,AC00625,2026-01-23 21:02:00,FuelFlow,647.52,kg/h,Normal
SN000038787,AC00842,2026-02-15 11:09:00,EngineTemp,82.44,C,Normal
SN000038788,AC00732,2026-06-04 09:01:00,OilPressure,34.13,psi,Normal
SN000038789,AC00144,2026-05-10 23:37:00,HydraulicPressure,2316.22,psi,Normal
SN000038790,AC00318,2026-06-18 05:30:00,EngineTemp,85.01,C,Normal
SN000038791,AC00470,2026-03-12 02:13:00,CabinPressure,7.26,psi,Normal
SN000038792,AC00526,2026-04-22 16:00:00,FuelFlow,1096.12,kg/h,Normal
SN000038793,AC01160,2026-02-18 17:31:00,HydraulicPressure,2188.95,psi,Normal
SN000038794,AC00604,2026-06-17 07:36:00,Vibration,3.48,mm/s,Normal
SN000038795,AC00074,2026-03-25 09:08:00,EngineTemp,93.71,C,Normal
SN000038796,AC01148,2026-01-17 14:15:00,FuelFlow,1225.67,kg/h,Normal
SN000038797,AC00936,2026-05-20 18:42:00,OilPressure,35.16,psi,Normal
SN000038798,AC00391,2026-02-03 12:42:00,OilPressure,39.34,psi,Normal
SN000038799,AC00659,2026-06-17 19:03:00,HydraulicPressure,3182.27,psi,Normal
SN000038800,AC01092,2026-03-18 16:48:00,HydraulicPressure,2496.72,psi,Normal
SN000038801,AC00238,2026-03-30 00:29:00,HydraulicPressure,1887.11,psi,Warning
SN000038802,AC00411,2026-04-21 09:11:00,EngineTemp,106.08,C,Normal
SN000038803,AC00016,2026-03-09 05:20:00,HydraulicPressure,2348.05,psi,Normal
SN000038804,AC00958,2026-02-18 12:22:00,EngineTemp,104.79,C,Normal
SN000038805,AC00886,2026-03-14 16:07:00,FuelFlow,3191.06,kg/h,Normal
SN000038806,AC00357,2026-03-31 21:30:00,OilPressure,31.51,psi,Normal
SN000038807,AC00240,2026-04-12 09:18:00,Vibration,1.01,mm/s,Warning
SN000038808,AC00767,2026-01-07 18:08:00,FuelFlow,1323.52,kg/h,Normal
SN000038809,AC00177,2026-02-15 07:01:00,EngineTemp,87.7,C,Normal
SN000038810,AC00927,2026-06-01 17:16:00,Vibration,3.08,mm/s,Normal
SN000038811,AC00710,2026-04-10 11:48:00,OilPressure,52.34,psi,Normal
SN000038812,AC00214,2026-06-03 17:14:00,CabinPressure,7.77,psi,Normal
SN000038813,AC00943,2026-01-30 23:35:00,EngineTemp,89.94,C,Normal
SN000038814,AC00980,2026-04-03 13:48:00,OilPressure,34.71,psi,Normal
SN000038815,AC00302,2026-06-12 19:02:00,CabinPressure,8.44,psi,Normal
SN000038816,AC00062,2026-03-27 07:17:00,Vibration,0.29,mm/s,Normal
SN000038817,AC00689,2026-05-26 16:12:00,CabinPressure,7.65,psi,Normal
SN000038818,AC01142,2026-04-24 07:08:00,OilPressure,53.25,psi,Normal
SN000038819,AC00462,2026-01-09 14:56:00,FuelFlow,2401.8,kg/h,Normal
SN000038820,AC00113,2026-03-22 18:54:00,EngineTemp,106.47,C,Normal
SN000038821,AC00792,2026-04-07 05:49:00,FuelFlow,2949.01,kg/h,Normal
SN000038822,AC00284,2026-04-10 04:01:00,FuelFlow,1056.42,kg/h,Normal
SN000038823,AC00260,2026-06-04 07:39:00,Vibration,1.31,mm/s,Normal
SN000038824,AC00092,2026-04-25 17:19:00,HydraulicPressure,2773.21,psi,Normal
SN000038825,AC00305,2026-03-25 05:13:00,FuelFlow,557.66,kg/h,Normal
SN000038826,AC00286,2026-03-09 01:13:00,CabinPressure,7.1,psi,Normal
SN000038827,AC00383,2026-06-08 23:39:00,HydraulicPressure,2889.74,psi,Normal
SN000038828,AC00772,2026-04-09 15:54:00,OilPressure,63.18,psi,Normal
SN000038829,AC00679,2026-04-30 08:13:00,EngineTemp,105.38,C,Normal
SN000038830,AC00292,2026-06-04 06:23:00,CabinPressure,8.11,psi,Normal
SN000038831,AC00543,2026-04-23 12:46:00,CabinPressure,7.39,psi,Normal
SN000038832,AC00603,2026-06-16 18:53:00,Vibration,0.48,mm/s,Normal
SN000038833,AC00461,2026-03-21 14:41:00,HydraulicPressure,2967.65,psi,Normal
SN000038834,AC00987,2026-06-10 21:26:00,CabinPressure,8.32,psi,Normal
SN000038835,AC00790,2026-02-04 03:38:00,EngineTemp,107.92,C,Normal
SN000038836,AC00063,2026-03-03 01:42:00,HydraulicPressure,2635.84,psi,Normal
SN000038837,AC00078,2026-05-13 09:36:00,HydraulicPressure,2754.1,psi,Normal
SN000038838,AC00635,2026-05-17 18:32:00,HydraulicPressure,3189.74,psi,Normal
SN000038839,AC01012,2026-05-02 07:41:00,HydraulicPressure,2252.85,psi,Normal
SN000038840,AC00651,2026-04-04 18:40:00,CabinPressure,7.84,psi,Normal
SN000038841,AC01135,2026-05-24 23:43:00,CabinPressure,7.07,psi,Normal
SN000038842,AC00224,2026-01-09 09:46:00,Vibration,5.22,mm/s,Normal
SN000038843,AC00967,2026-05-13 15:46:00,CabinPressure,7.07,psi,Normal
SN000038844,AC01140,2026-06-02 21:29:00,OilPressure,43.01,psi,Normal
SN000038845,AC00143,2026-06-24 12:28:00,HydraulicPressure,2574.0,psi,Normal
SN000038846,AC00389,2026-06-17 03:02:00,EngineTemp,102.63,C,Normal
SN000038847,AC00255,2026-01-23 02:15:00,OilPressure,26.83,psi,Normal
SN000038848,AC00088,2026-05-06 11:34:00,Vibration,1.35,mm/s,Normal
SN000038849,AC01036,2026-03-15 18:36:00,Vibration,1.35,mm/s,Normal
SN000038850,AC00134,2026-06-05 22:04:00,CabinPressure,7.08,psi,Normal
SN000038851,AC00543,2026-04-17 15:30:00,HydraulicPressure,2653.05,psi,Normal
SN000038852,AC01035,2026-02-22 03:02:00,CabinPressure,7.07,psi,Normal
SN000038853,AC00932,2026-03-06 00:27:00,EngineTemp,81.33,C,Normal
SN000038854,AC00540,2026-06-25 02:03:00,Vibration,5.94,mm/s,Normal
SN000038855,AC00605,2026-03-08 03:50:00,FuelFlow,3037.84,kg/h,Normal
SN000038856,AC01009,2026-01-26 03:17:00,EngineTemp,101.99,C,Normal
SN000038857,AC00987,2026-05-04 07:17:00,CabinPressure,8.14,psi,Normal
SN000038858,AC00914,2026-01-07 11:05:00,FuelFlow,501.52,kg/h,Normal
SN000038859,AC00371,2026-05-19 05:43:00,CabinPressure,8.11,psi,Normal
SN000038860,AC00785,2026-02-07 01:16:00,EngineTemp,79.66,C,Normal
SN000038861,AC00848,2026-04-20 07:26:00,Vibration,2.58,mm/s,Normal
SN000038862,AC00360,2026-03-26 17:27:00,FuelFlow,1670.12,kg/h,Normal
SN000038863,AC00212,2026-05-21 21:32:00,Vibration,4.77,mm/s,Normal
SN000038864,AC00759,2026-01-14 15:32:00,OilPressure,46.6,psi,Normal
SN000038865,AC00015,2026-01-02 07:52:00,EngineTemp,97.11,C,Normal
SN000038866,AC01109,2026-01-12 06:36:00,HydraulicPressure,2681.74,psi,Normal
SN000038867,AC00488,2026-02-01 19:06:00,OilPressure,38.93,psi,Normal
SN000038868,AC00311,2026-04-12 13:51:00,Vibration,2.81,mm/s,Normal
SN000038869,AC00013,2026-04-20 12:55:00,OilPressure,82.15,psi,Normal
SN000038870,AC00691,2026-01-03 03:51:00,Vibration,2.9,mm/s,Warning
SN000038871,AC00032,2026-05-30 17:22:00,HydraulicPressure,2142.64,psi,Normal
SN000038872,AC00908,2026-03-24 01:32:00,FuelFlow,1590.73,kg/h,Normal
SN000038873,AC01040,2026-05-14 02:57:00,EngineTemp,112.0,C,Normal
SN000038874,AC00630,2026-05-21 21:20:00,Vibration,4.33,mm/s,Normal
SN000038875,AC01079,2026-04-12 01:19:00,HydraulicPressure,2226.16,psi,Normal
SN000038876,AC00147,2026-01-02 23:47:00,Vibration,3.44,mm/s,Normal
SN000038877,AC01086,2026-05-11 02:04:00,HydraulicPressure,1946.82,psi,Normal
SN000038878,AC01040,2026-03-12 05:35:00,EngineTemp,89.53,C,Normal
SN000038879,AC00487,2026-05-09 18:25:00,OilPressure,63.97,psi,Normal
SN000038880,AC00528,2026-05-20 02:39:00,FuelFlow,808.24,kg/h,Normal
SN000038881,AC00900,2026-03-16 14:32:00,EngineTemp,111.81,C,Normal
SN000038882,AC00114,2026-06-27 17:47:00,HydraulicPressure,2287.59,psi,Normal
SN000038883,AC01145,2026-01-31 03:58:00,Vibration,0.26,mm/s,Normal
SN000038884,AC01092,2026-01-30 00:27:00,CabinPressure,7.89,psi,Normal
SN000038885,AC00883,2026-02-02 19:15:00,EngineTemp,90.11,C,Normal
SN000038886,AC00963,2026-03-08 09:25:00,FuelFlow,1692.94,kg/h,Normal
SN000038887,AC01039,2026-01-02 16:57:00,HydraulicPressure,2483.38,psi,Normal
SN000038888,AC00345,2026-02-12 08:21:00,HydraulicPressure,1924.57,psi,Normal
SN000038889,AC00999,2026-02-01 15:59:00,HydraulicPressure,2413.59,psi,Normal
SN000038890,AC00327,2026-04-17 08:07:00,HydraulicPressure,1829.31,psi,Normal
SN000038891,AC01113,2026-03-23 06:55:00,HydraulicPressure,2183.81,psi,Normal
SN000038892,AC01103,2026-03-03 03:58:00,EngineTemp,87.38,C,Normal
SN000038893,AC00905,2026-06-26 04:59:00,OilPressure,63.58,psi,Normal
SN000038894,AC00797,2026-01-15 00:12:00,FuelFlow,1467.44,kg/h,Normal
SN000038895,AC00461,2026-02-25 09:06:00,FuelFlow,2605.4,kg/h,Normal
SN000038896,AC00869,2026-03-12 14:26:00,EngineTemp,96.2,C,Normal
SN000038897,AC00756,2026-03-05 01:42:00,OilPressure,25.48,psi,Normal
SN000038898,AC01005,2026-06-16 11:02:00,EngineTemp,103.44,C,Normal
SN000038899,AC00088,2026-04-21 11:23:00,CabinPressure,7.17,psi,Normal
SN000038900,AC00354,2026-06-28 07:42:00,Vibration,2.34,mm/s,Normal
SN000038901,AC00723,2026-04-19 16:55:00,Vibration,5.34,mm/s,Normal
SN000038902,AC00798,2026-04-14 11:57:00,EngineTemp,90.57,C,Normal
SN000038903,AC00242,2026-01-02 17:38:00,CabinPressure,8.75,psi,Warning
SN000038904,AC00149,2026-05-12 03:23:00,FuelFlow,1490.09,kg/h,Warning
SN000038905,AC00672,2026-05-19 22:43:00,Vibration,3.04,mm/s,Normal
SN000038906,AC00938,2026-03-14 00:35:00,Vibration,1.7,mm/s,Normal
SN000038907,AC00366,2026-01-01 05:06:00,CabinPressure,8.12,psi,Normal
SN000038908,AC00845,2026-07-01 04:44:00,EngineTemp,94.16,C,Normal
SN000038909,AC00004,2026-04-08 08:02:00,CabinPressure,7.72,psi,Normal
SN000038910,AC00680,2026-05-24 06:04:00,HydraulicPressure,2762.37,psi,Normal
SN000038911,AC00271,2026-04-16 02:53:00,OilPressure,34.98,psi,Normal
SN000038912,AC00315,2026-04-07 01:18:00,EngineTemp,103.55,C,Normal
SN000038913,AC00576,2026-02-13 21:34:00,HydraulicPressure,2308.41,psi,Normal
SN000038914,AC00159,2026-02-03 07:33:00,EngineTemp,88.65,C,Normal
SN000038915,AC00431,2026-06-08 11:58:00,Vibration,4.19,mm/s,Normal
SN000038916,AC00269,2026-06-22 14:57:00,OilPressure,49.24,psi,Normal
SN000038917,AC01164,2026-01-29 12:08:00,FuelFlow,2253.89,kg/h,Normal
SN000038918,AC00137,2026-02-16 14:15:00,OilPressure,63.15,psi,Normal
SN000038919,AC00441,2026-02-02 05:31:00,HydraulicPressure,2613.04,psi,Normal
SN000038920,AC00692,2026-05-07 19:31:00,EngineTemp,96.55,C,Normal
SN000038921,AC00489,2026-04-12 12:01:00,OilPressure,43.9,psi,Normal
SN000038922,AC00618,2026-03-25 08:19:00,HydraulicPressure,2529.51,psi,Normal
SN000038923,AC00528,2026-01-26 12:10:00,FuelFlow,2691.91,kg/h,Normal
SN000038924,AC00242,2026-01-07 23:30:00,Vibration,1.94,mm/s,Normal
SN000038925,AC00259,2026-03-30 07:33:00,EngineTemp,102.4,C,Normal
SN000038926,AC01160,2026-01-20 15:17:00,CabinPressure,7.73,psi,Normal
SN000038927,AC00499,2026-03-31 19:47:00,Vibration,6.81,mm/s,Normal
SN000038928,AC00783,2026-04-13 09:27:00,CabinPressure,7.57,psi,Normal
SN000038929,AC00838,2026-01-02 14:32:00,HydraulicPressure,2267.86,psi,Normal
SN000038930,AC00787,2026-03-14 04:02:00,HydraulicPressure,2777.16,psi,Normal
SN000038931,AC01099,2026-06-30 09:52:00,FuelFlow,1942.68,kg/h,Normal
SN000038932,AC00651,2026-03-26 21:01:00,FuelFlow,1743.41,kg/h,Normal
SN000038933,AC00938,2026-06-19 21:04:00,FuelFlow,1224.67,kg/h,Normal
SN000038934,AC00399,2026-04-10 06:20:00,HydraulicPressure,2071.95,psi,Warning
SN000038935,AC00805,2026-04-17 14:28:00,Vibration,0.39,mm/s,Normal
SN000038936,AC00975,2026-04-08 08:23:00,HydraulicPressure,1877.74,psi,Normal
SN000038937,AC00650,2026-03-02 03:09:00,CabinPressure,8.39,psi,Normal
SN000038938,AC01099,2026-01-16 13:03:00,CabinPressure,8.3,psi,Normal
SN000038939,AC01084,2026-05-31 14:01:00,CabinPressure,8.27,psi,Normal
SN000038940,AC00194,2026-01-28 06:31:00,EngineTemp,88.55,C,Normal
SN000038941,AC00336,2026-04-22 09:40:00,OilPressure,35.76,psi,Normal
SN000038942,AC00423,2026-04-06 01:18:00,EngineTemp,108.66,C,Normal
SN000038943,AC00766,2026-01-19 18:49:00,HydraulicPressure,2807.15,psi,Normal
