flight_id,flight_number,airline,aircraft_id,departure_airport,arrival_airport,scheduled_departure,duration_minutes,distance_km,passengers,status,delay_minutes
FL0014510,AZ8779,AtlanticJet,AC00925,DFW,DXB,2026-01-24 11:41:00,801,2830,124,Scheduled,2
FL0014511,AZ7683,PacificAero,AC00432,ATL,SFO,2026-02-26 16:01:00,889,2300,129,Completed,13
FL0014512,AZ837,SkyBridge,AC00940,LHR,JFK,2026-03-18 11:17:00,588,867,182,Completed,9
FL0014513,AZ3444,GlobalWings,AC00296,DXB,BLR,2026-06-24 16:33:00,589,3110,189,Completed,0
FL0014514,AZ4541,PacificAero,AC00529,LHR,DEN,2026-02-20 05:17:00,496,5793,82,In Air,7
FL0014515,AZ416,AtlanticJet,AC00485,BLR,SEA,2026-02-04 23:55:00,663,5485,234,Completed,3
FL0014516,AZ351,AeroSky,AC00984,LAX,SFO,2026-06-05 10:24:00,261,1538,69,Completed,4
FL0014517,AZ1857,PacificAero,AC00510,SEA,LAX,2026-04-28 20:00:00,314,7320,63,Completed,0
FL0014518,AZ7900,AtlanticJet,AC00854,MIA,LAX,2026-02-05 01:36:00,900,5332,152,Completed,0
FL0014519,AZ9902,GlobalWings,AC00839,ATL,SIN,2026-02-28 23:45:00,812,3021,24,Scheduled,0
FL0014520,AZ6098,PacificAero,AC00876,MIA,ORD,2026-04-28 04:38:00,824,6389,312,Completed,0
FL0014521,AZ4597,AtlanticJet,AC00867,DXB,SEA,2026-04-06 03:13:00,626,2326,176,Completed,0
FL0014522,AZ8140,PacificAero,AC00482,SIN,DEN,2026-04-25 11:26:00,235,4075,92,Completed,14
FL0014523,AZ9607,PacificAero,AC00534,SEA,SIN,2026-05-05 18:15:00,691,7726,104,Scheduled,7
FL0014524,AZ4945,GlobalWings,AC00693,SFO,ATL,2026-03-10 05:50:00,594,1911,171,Completed,5
FL0014525,AZ5014,NovaAir,AC00883,LHR,MIA,2026-03-14 04:06:00,662,4663,135,Completed,1
FL0014526,AZ7930,AeroSky,AC00789,JFK,MIA,2026-03-17 15:25:00,756,3819,275,Completed,10
FL0014527,AZ6308,AeroSky,AC00040,ATL,LAX,2026-03-16 13:34:00,488,2873,162,Completed,13
FL0014528,AZ5911,AeroSky,AC00140,DEL,SIN,2026-01-05 18:24:00,603,7912,195,Cancelled,12
FL0014529,AZ4135,NovaAir,AC00388,ORD,SEA,2026-01-06 22:02:00,694,2303,33,Scheduled,2
FL0014530,AZ3057,AeroSky,AC00304,JFK,SEA,2026-04-25 16:05:00,502,2487,97,Scheduled,2
FL0014531,AZ3365,SkyBridge,AC01084,SEA,BLR,2026-01-11 19:58:00,223,5597,226,Completed,13
FL0014532,AZ7062,NovaAir,AC00028,SEA,MIA,2026-03-19 12:41:00,799,4525,206,Completed,3
FL0014533,AZ9093,PacificAero,AC00640,ATL,DXB,2026-01-13 11:12:00,580,7575,87,Scheduled,13
FL0014534,AZ3783,SkyBridge,AC00876,JFK,ORD,2026-01-01 01:45:00,552,3805,161,Completed,13
FL0014535,AZ6731,GlobalWings,AC00190,DEN,DFW,2026-06-16 19:41:00,131,2904,181,Completed,8
FL0014536,AZ7474,AeroSky,AC01084,JFK,ATL,2026-06-24 10:29:00,97,7472,230,Completed,10
FL0014537,AZ6751,GlobalWings,AC00785,BOS,ORD,2026-05-19 18:18:00,472,3345,80,Scheduled,9
FL0014538,AZ3823,GlobalWings,AC00978,ATL,JFK,2026-05-02 18:45:00,536,7627,189,Completed,4
FL0014539,AZ2547,SkyBridge,AC00277,LAX,DEN,2026-06-28 01:47:00,316,372,298,Completed,14
FL0014540,AZ5686,SkyBridge,AC00005,SFO,DEL,2026-04-03 07:42:00,781,4702,98,Delayed,77
FL0014541,AZ2317,PacificAero,AC00685,JFK,DEN,2026-06-17 11:12:00,740,5074,241,Delayed,61
FL0014542,AZ8828,GlobalWings,AC00354,LHR,SEA,2026-04-18 12:47:00,888,7019,88,Scheduled,7
FL0014543,AZ6518,AeroSky,AC01134,DEL,MIA,2026-01-28 20:38:00,399,4433,280,Completed,10
FL0014544,AZ1097,AtlanticJet,AC01151,DEN,SFO,2026-03-12 05:12:00,387,8128,97,Completed,2
FL0014545,AZ4890,PacificAero,AC00847,DFW,JFK,2026-03-11 23:05:00,99,2715,291,Completed,1
FL0014546,AZ9734,AtlanticJet,AC00431,ATL,SFO,2026-03-25 15:53:00,459,3707,91,Completed,8
FL0014547,AZ6788,PacificAero,AC00126,SEA,LHR,2026-05-28 21:36:00,869,7579,169,Completed,15
FL0014548,AZ8185,GlobalWings,AC01179,DXB,ORD,2026-01-16 13:58:00,303,7481,243,Completed,5
FL0014549,AZ3463,PacificAero,AC00234,LAX,DEL,2026-02-07 02:17:00,129,681,110,Completed,0
FL0014550,AZ5029,PacificAero,AC00322,SEA,DXB,2026-06-07 04:43:00,540,7479,67,Completed,11
FL0014551,AZ3178,GlobalWings,AC00656,JFK,DFW,2026-05-28 05:21:00,526,3818,312,Delayed,93
FL0014552,AZ4294,AeroSky,AC00993,JFK,ATL,2026-06-11 19:02:00,269,336,211,Completed,7
FL0014553,AZ344,NovaAir,AC00444,DEN,DFW,2026-06-26 22:57:00,280,6353,157,Completed,8
FL0014554,AZ5814,SkyBridge,AC00653,BLR,ORD,2026-04-06 14:44:00,886,782,157,Completed,4
FL0014555,AZ909,PacificAero,AC01034,DXB,ORD,2026-04-15 22:42:00,810,4217,273,Completed,7
FL0014556,AZ4901,NovaAir,AC00662,DEL,SEA,2026-03-14 00:57:00,347,607,187,Completed,12
FL0014557,AZ6152,AeroSky,AC00213,ATL,DFW,2026-04-09 02:19:00,521,7702,229,Completed,4
FL0014558,AZ6025,NovaAir,AC00691,DEL,DFW,2026-04-25 05:31:00,872,4403,103,Scheduled,12
FL0014559,AZ754,NovaAir,AC01163,BLR,DEN,2026-06-30 06:32:00,503,6475,207,Delayed,83
FL0014560,AZ3135,PacificAero,AC00461,LAX,DEN,2026-01-28 11:54:00,361,2842,192,Completed,12
FL0014561,AZ5749,GlobalWings,AC00420,LAX,DXB,2026-03-03 22:46:00,427,7331,290,Completed,14
FL0014562,AZ7226,PacificAero,AC00387,ATL,DFW,2026-05-27 19:55:00,222,2109,64,Completed,12
FL0014563,AZ3927,SkyBridge,AC00029,BOS,DXB,2026-01-02 14:17:00,46,952,114,Completed,10
FL0014564,AZ3798,AeroSky,AC00096,BOS,LAX,2026-06-01 03:49:00,675,4422,274,Delayed,45
FL0014565,AZ9368,PacificAero,AC00874,SIN,JFK,2026-05-27 05:36:00,686,2000,268,Completed,0
FL0014566,AZ6975,GlobalWings,AC00248,JFK,BOS,2026-02-21 16:05:00,887,6975,188,Delayed,173
FL0014567,AZ6132,AeroSky,AC00241,DXB,BLR,2026-02-25 12:48:00,362,1123,171,Scheduled,1
FL0014568,AZ6540,AeroSky,AC01140,ORD,BOS,2026-04-26 02:21:00,550,4535,266,Scheduled,8
FL0014569,AZ3864,AtlanticJet,AC00414,SEA,LHR,2026-06-29 04:32:00,601,2740,127,Completed,1
FL0014570,AZ8575,NovaAir,AC00319,DXB,MIA,2026-02-26 23:58:00,251,3019,23,Scheduled,6
FL0014571,AZ2624,SkyBridge,AC00047,ATL,LHR,2026-03-22 03:43:00,375,5552,223,In Air,3
FL0014572,AZ8176,PacificAero,AC00972,JFK,DFW,2026-06-03 01:02:00,712,3292,236,Completed,2
FL0014573,AZ778,SkyBridge,AC01012,ATL,DFW,2026-03-24 09:49:00,305,7977,114,Completed,8
FL0014574,AZ1528,AeroSky,AC00209,SFO,SIN,2026-06-14 19:48:00,257,5412,78,Completed,2
FL0014575,AZ4366,NovaAir,AC00284,LAX,SIN,2026-04-26 01:20:00,253,6612,192,Completed,11
FL0014576,AZ1304,AeroSky,AC00223,BOS,MIA,2026-05-02 13:45:00,180,5975,138,Scheduled,7
FL0014577,AZ2516,GlobalWings,AC01005,DXB,DEN,2026-04-23 15:16:00,234,7389,181,Completed,10
FL0014578,AZ9361,PacificAero,AC00241,LAX,LHR,2026-01-12 12:51:00,517,3432,123,Scheduled,14
FL0014579,AZ1957,SkyBridge,AC00727,MIA,JFK,2026-04-30 02:09:00,433,393,28,Cancelled,14
FL0014580,AZ348,SkyBridge,AC00794,DEN,LHR,2026-05-01 15:58:00,504,1425,111,Completed,14
FL0014581,AZ8544,AtlanticJet,AC01092,DEN,SEA,2026-01-31 13:07:00,759,7233,101,Scheduled,6
FL0014582,AZ1842,AtlanticJet,AC00672,BOS,LAX,2026-03-04 02:42:00,748,7254,127,Delayed,148
FL0014583,AZ5494,NovaAir,AC00653,DEN,BLR,2026-05-13 22:22:00,577,3275,126,Scheduled,4
FL0014584,AZ3820,AtlanticJet,AC01187,SFO,ORD,2026-03-22 05:43:00,189,3919,35,Scheduled,13
FL0014585,AZ1037,NovaAir,AC00837,LAX,DFW,2026-06-23 11:04:00,165,1347,146,Delayed,40
FL0014586,AZ3508,AeroSky,AC00826,SEA,BOS,2026-01-03 23:10:00,191,5442,235,Completed,3
FL0014587,AZ7729,GlobalWings,AC00043,SEA,BOS,2026-04-09 20:40:00,781,557,167,Completed,2
FL0014588,AZ2349,SkyBridge,AC00874,SEA,BOS,2026-06-18 22:31:00,407,4894,223,Completed,10
FL0014589,AZ9343,NovaAir,AC00571,DEL,BOS,2026-02-13 18:08:00,600,492,175,Delayed,60
FL0014590,AZ8493,SkyBridge,AC00447,SIN,SEA,2026-05-11 06:49:00,392,559,159,Completed,10
FL0014591,AZ7538,SkyBridge,AC00019,SEA,BLR,2026-02-07 22:15:00,714,3935,197,Delayed,45
FL0014592,AZ7963,SkyBridge,AC00717,DEN,DFW,2026-03-09 00:00:00,315,3098,276,Completed,3
FL0014593,AZ172,GlobalWings,AC00523,SEA,BLR,2026-01-08 14:42:00,153,3019,108,Scheduled,3
FL0014594,AZ3437,AtlanticJet,AC01175,BLR,DXB,2026-02-02 04:41:00,92,6969,140,Delayed,141
FL0014595,AZ5021,GlobalWings,AC01019,LHR,DFW,2026-01-18 16:57:00,710,623,69,Completed,0
FL0014596,AZ101,AeroSky,AC01032,DEL,SEA,2026-02-06 10:25:00,680,3440,61,Scheduled,7
FL0014597,AZ2314,SkyBridge,AC00269,BOS,SIN,2026-04-26 22:36:00,557,3639,154,In Air,13
FL0014598,AZ8559,NovaAir,AC00386,DXB,DEN,2026-03-19 13:53:00,759,2468,209,Completed,15
FL0014599,AZ5361,GlobalWings,AC01070,SEA,SIN,2026-06-19 04:10:00,338,445,220,Completed,6
FL0014600,AZ3576,AtlanticJet,AC00030,ORD,ATL,2026-01-06 06:39:00,869,2606,162,Completed,3
FL0014601,AZ5218,AtlanticJet,AC01049,BOS,ATL,2026-05-23 21:05:00,749,6340,89,Completed,0
FL0014602,AZ582,AtlanticJet,AC01052,DEN,LHR,2026-02-17 15:06:00,369,3248,103,Delayed,198
FL0014603,AZ3562,SkyBridge,AC00072,SIN,BOS,2026-02-05 22:41:00,309,6048,239,Completed,9
FL0014604,AZ7882,NovaAir,AC01121,ATL,JFK,2026-03-07 08:33:00,832,738,108,Delayed,218
FL0014605,AZ1607,PacificAero,AC00251,SFO,LHR,2026-04-11 21:39:00,60,5672,136,Completed,12
FL0014606,AZ1210,PacificAero,AC00226,BOS,JFK,2026-04-12 19:48:00,831,7861,98,Completed,12
FL0014607,AZ7409,NovaAir,AC00564,MIA,SFO,2026-01-29 20:09:00,873,733,20,Scheduled,15
FL0014608,AZ9984,PacificAero,AC01159,ORD,SIN,2026-05-22 01:49:00,201,2611,322,Completed,4
FL0014609,AZ2590,PacificAero,AC00136,DFW,BLR,2026-01-22 09:14:00,778,7778,25,Scheduled,8
FL0014610,AZ1845,AeroSky,AC00689,DEN,DXB,2026-04-03 15:37:00,675,6421,184,Delayed,111
FL0014611,AZ2377,PacificAero,AC00875,BLR,SIN,2026-03-31 13:04:00,723,870,107,Completed,0
FL0014612,AZ2019,AeroSky,AC00369,BOS,DEL,2026-06-22 06:48:00,670,517,169,Completed,3
FL0014613,AZ1681,AtlanticJet,AC00281,BLR,SFO,2026-03-05 15:14:00,854,1794,244,In Air,3
FL0014614,AZ8157,GlobalWings,AC00454,JFK,ATL,2026-01-16 22:19:00,286,500,112,Completed,8
FL0014615,AZ4941,AtlanticJet,AC00785,ORD,JFK,2026-05-31 01:06:00,707,3961,31,Scheduled,13
FL0014616,AZ4678,AeroSky,AC00250,DEL,ATL,2026-03-09 18:13:00,579,5965,238,Completed,3
FL0014617,AZ126,AtlanticJet,AC00678,DEL,DFW,2026-06-25 09:32:00,746,3712,160,Completed,1
FL0014618,AZ3799,NovaAir,AC01007,BLR,DEL,2026-03-18 13:03:00,226,7919,246,Delayed,95
FL0014619,AZ1913,AtlanticJet,AC00284,DFW,SEA,2026-01-07 18:08:00,820,391,222,Completed,8
FL0014620,AZ9742,NovaAir,AC00356,MIA,ORD,2026-02-16 14:49:00,74,6975,103,Completed,7
FL0014621,AZ1945,SkyBridge,AC00363,ORD,JFK,2026-01-06 16:38:00,659,697,9,Scheduled,0
FL0014622,AZ7447,AeroSky,AC00708,JFK,BOS,2026-01-03 21:28:00,183,782,181,Completed,12
FL0014623,AZ5850,GlobalWings,AC00063,BOS,ORD,2026-02-20 17:24:00,290,3699,136,Completed,2
FL0014624,AZ3856,SkyBridge,AC01071,MIA,LHR,2026-01-02 08:34:00,599,5248,237,Completed,15
FL0014625,AZ8879,NovaAir,AC00340,ATL,DEN,2026-01-15 02:08:00,252,3890,291,Completed,7
FL0014626,AZ5969,PacificAero,AC00620,ATL,ORD,2026-01-26 04:52:00,820,7683,229,Completed,13
FL0014627,AZ6852,AeroSky,AC00953,DEN,ATL,2026-04-30 05:34:00,773,6373,159,Completed,15
FL0014628,AZ3551,AtlanticJet,AC00102,DEL,SIN,2026-01-19 16:39:00,638,7773,168,Delayed,135
FL0014629,AZ1738,PacificAero,AC00937,LAX,ATL,2026-04-19 10:03:00,666,1728,66,Completed,5
FL0014630,AZ6756,GlobalWings,AC00396,SIN,JFK,2026-04-10 10:27:00,554,3269,213,Completed,2
FL0014631,AZ7498,AtlanticJet,AC00455,DXB,LHR,2026-03-02 02:03:00,45,4313,113,Completed,0
FL0014632,AZ9282,SkyBridge,AC00643,MIA,JFK,2026-02-20 08:49:00,562,7877,97,Scheduled,0
FL0014633,AZ6541,SkyBridge,AC00359,DEL,DEN,2026-02-20 17:17:00,271,4117,225,Completed,5
FL0014634,AZ5707,GlobalWings,AC00326,DFW,DEN,2026-03-12 22:12:00,787,3397,316,Completed,14
FL0014635,AZ2509,NovaAir,AC00832,DFW,MIA,2026-06-02 04:58:00,877,4992,97,Scheduled,0
FL0014636,AZ5092,AeroSky,AC01130,DEL,DEN,2026-01-17 22:13:00,819,4469,105,Delayed,103
FL0014637,AZ1030,PacificAero,AC00824,DEL,ORD,2026-01-30 09:51:00,728,7911,166,Completed,9
FL0014638,AZ6977,AtlanticJet,AC00985,DEL,JFK,2026-01-08 03:48:00,860,6617,169,Delayed,94
FL0014639,AZ8757,SkyBridge,AC01086,SFO,BOS,2026-06-15 07:09:00,408,2422,232,In Air,2
FL0014640,AZ4031,PacificAero,AC00770,SIN,ORD,2026-03-30 10:05:00,579,2632,77,Delayed,139
FL0014641,AZ1251,PacificAero,AC00470,ORD,DEL,2026-01-18 00:48:00,569,5732,107,Scheduled,15
FL0014642,AZ668,GlobalWings,AC00869,LAX,BLR,2026-04-22 00:30:00,265,4837,185,Completed,7
FL0014643,AZ2969,AeroSky,AC00649,SEA,SFO,2026-01-05 15:04:00,688,5431,258,Completed,7
FL0014644,AZ8842,GlobalWings,AC00502,JFK,SIN,2026-01-22 13:42:00,350,2783,171,Completed,4
FL0014645,AZ3683,AtlanticJet,AC00924,JFK,LAX,2026-04-16 21:49:00,875,3835,289,Delayed,222
FL0014646,AZ7016,SkyBridge,AC01153,BOS,DFW,2026-01-11 18:14:00,741,1489,184,Delayed,214
FL0014647,AZ9245,GlobalWings,AC00664,SFO,SEA,2026-01-01 08:23:00,855,1635,114,Completed,6
FL0014648,AZ7550,SkyBridge,AC00214,LAX,SIN,2026-03-06 06:33:00,389,1625,293,Completed,2
FL0014649,AZ7843,NovaAir,AC00835,JFK,ATL,2026-04-25 16:31:00,742,1441,139,Completed,9
FL0014650,AZ1550,PacificAero,AC00400,DEN,LAX,2026-01-08 17:00:00,337,6193,226,Delayed,198
FL0014651,AZ2473,NovaAir,AC00620,MIA,JFK,2026-03-26 04:55:00,889,1780,104,Scheduled,5
FL0014652,AZ8288,AtlanticJet,AC01123,SFO,ORD,2026-05-18 02:27:00,622,5972,180,Completed,10
FL0014653,AZ223,AtlanticJet,AC00476,JFK,SEA,2026-02-05 03:39:00,590,3589,147,Completed,1
FL0014654,AZ1085,PacificAero,AC00543,SFO,SEA,2026-03-13 21:31:00,455,7395,309,Cancelled,2
FL0014655,AZ3114,PacificAero,AC00167,ATL,MIA,2026-01-31 12:08:00,521,3734,215,Scheduled,1
FL0014656,AZ2968,AeroSky,AC00686,BOS,BLR,2026-03-06 08:48:00,798,1234,70,Cancelled,1
FL0014657,AZ4762,PacificAero,AC00633,SEA,BLR,2026-03-15 03:14:00,429,1401,13,Scheduled,8
FL0014658,AZ7743,AeroSky,AC00080,DFW,LHR,2026-06-19 03:56:00,262,2345,235,Completed,5
FL0014659,AZ524,AeroSky,AC00480,LHR,BOS,2026-03-12 20:18:00,879,2713,135,Completed,13
FL0014660,AZ2596,AtlanticJet,AC00271,ORD,LAX,2026-01-10 15:55:00,740,3832,183,Completed,9
FL0014661,AZ3101,AeroSky,AC00519,MIA,SIN,2026-02-07 17:08:00,880,4890,35,Scheduled,5
FL0014662,AZ4690,GlobalWings,AC00235,LAX,DEN,2026-03-24 08:15:00,817,4260,246,Scheduled,11
FL0014663,AZ5316,AeroSky,AC00239,SEA,LHR,2026-03-30 12:10:00,341,6247,202,Completed,4
FL0014664,AZ3532,NovaAir,AC00586,BOS,BLR,2026-01-26 09:17:00,465,3543,170,Completed,11
FL0014665,AZ9300,AeroSky,AC00292,LAX,DEL,2026-05-21 10:29:00,769,3003,218,Completed,10
FL0014666,AZ6184,SkyBridge,AC00271,LAX,ORD,2026-04-26 16:00:00,796,3246,146,Completed,9
FL0014667,AZ3305,AtlanticJet,AC00240,BOS,SIN,2026-05-18 00:18:00,323,4729,25,Scheduled,11
FL0014668,AZ9717,SkyBridge,AC00501,LAX,JFK,2026-03-12 21:33:00,847,2429,247,Completed,9
FL0014669,AZ2236,GlobalWings,AC01175,DEL,LAX,2026-05-27 06:27:00,570,8388,149,Scheduled,15
FL0014670,AZ2911,GlobalWings,AC01194,ATL,ORD,2026-03-24 07:46:00,754,7734,295,Delayed,13
FL0014671,AZ8918,AeroSky,AC01159,LAX,JFK,2026-03-13 20:47:00,302,682,93,Completed,12
FL0014672,AZ7872,GlobalWings,AC00046,DXB,ATL,2026-02-09 18:48:00,819,7138,95,Delayed,161
FL0014673,AZ8339,GlobalWings,AC00619,DFW,LHR,2026-01-09 15:22:00,514,8136,35,Cancelled,2
FL0014674,AZ8908,GlobalWings,AC00488,DXB,SFO,2026-06-16 03:36:00,169,4055,129,Scheduled,11
FL0014675,AZ1302,GlobalWings,AC00977,SIN,BLR,2026-05-01 10:37:00,818,5649,315,Completed,5
FL0014676,AZ3147,PacificAero,AC00169,SFO,ATL,2026-04-13 04:03:00,769,4501,151,Scheduled,14
FL0014677,AZ2228,NovaAir,AC00241,LHR,SIN,2026-06-06 21:36:00,169,2214,147,Completed,1
FL0014678,AZ900,AeroSky,AC01029,JFK,ORD,2026-04-11 19:30:00,477,1553,139,Completed,9
FL0014679,AZ515,AeroSky,AC00432,JFK,DEL,2026-05-05 04:37:00,519,1767,74,Completed,6
FL0014680,AZ3639,SkyBridge,AC00358,JFK,DFW,2026-02-25 20:47:00,247,859,142,Completed,14
FL0014681,AZ5463,AtlanticJet,AC00944,BOS,DFW,2026-02-15 15:54:00,293,8072,260,Completed,10
FL0014682,AZ9686,GlobalWings,AC00515,ORD,BLR,2026-02-21 14:58:00,215,6174,174,Delayed,99
FL0014683,AZ1092,AtlanticJet,AC00356,DEL,SFO,2026-05-05 12:56:00,540,5865,231,Completed,4
FL0014684,AZ9879,PacificAero,AC00347,BLR,BOS,2026-02-21 08:26:00,852,2136,249,Completed,3
FL0014685,AZ8688,GlobalWings,AC00246,DXB,ORD,2026-07-01 19:43:00,558,2870,90,Completed,12
FL0014686,AZ2382,SkyBridge,AC01170,ATL,BOS,2026-04-13 17:13:00,694,4539,102,Completed,4
FL0014687,AZ3034,AeroSky,AC00806,ORD,LAX,2026-03-09 02:53:00,747,8102,175,Delayed,82
FL0014688,AZ1010,AeroSky,AC00790,DXB,LHR,2026-05-23 10:12:00,582,5729,144,Delayed,133
FL0014689,AZ9595,AtlanticJet,AC01092,BLR,LHR,2026-02-22 09:04:00,188,2199,114,In Air,7
FL0014690,AZ6563,PacificAero,AC00624,DXB,SEA,2026-02-23 15:43:00,671,2817,82,Completed,8
FL0014691,AZ9005,NovaAir,AC00293,DXB,MIA,2026-06-11 21:00:00,459,3187,261,Completed,2
FL0014692,AZ7726,SkyBridge,AC00212,SFO,SEA,2026-03-06 02:17:00,378,4869,115,Completed,15
FL0014693,AZ5964,NovaAir,AC01004,LAX,JFK,2026-04-13 05:22:00,417,1340,224,Completed,14
FL0014694,AZ3502,GlobalWings,AC00242,DEL,SEA,2026-03-15 06:45:00,684,3993,170,Completed,14
FL0014695,AZ4950,AtlanticJet,AC01040,MIA,LAX,2026-05-17 23:23:00,157,1985,213,Completed,15
FL0014696,AZ596,NovaAir,AC00464,ORD,SEA,2026-05-02 10:05:00,786,2811,240,Completed,9
FL0014697,AZ9019,NovaAir,AC01110,JFK,DEL,2026-03-04 13:11:00,759,7256,166,Delayed,5
FL0014698,AZ9002,PacificAero,AC00677,DXB,ORD,2026-06-10 17:16:00,105,6901,113,Completed,14
FL0014699,AZ3021,PacificAero,AC00592,ATL,DXB,2026-01-19 08:58:00,472,4822,99,Completed,2
FL0014700,AZ2011,GlobalWings,AC00397,BOS,LAX,2026-05-10 18:46:00,573,272,61,Scheduled,5
FL0014701,AZ7475,PacificAero,AC01016,JFK,SEA,2026-04-28 07:47:00,660,1194,206,Completed,8
FL0014702,AZ5338,SkyBridge,AC00749,ORD,DXB,2026-06-17 11:44:00,794,6620,164,Completed,0
FL0014703,AZ6938,SkyBridge,AC00062,SEA,BOS,2026-05-02 12:56:00,99,1224,206,Completed,6
FL0014704,AZ1707,AtlanticJet,AC00965,SEA,MIA,2026-03-29 02:59:00,273,2217,7,Scheduled,14
FL0014705,AZ278,AtlanticJet,AC00371,SEA,DEL,2026-01-25 08:00:00,858,7485,146,Completed,3
FL0014706,AZ9276,GlobalWings,AC00874,ORD,MIA,2026-02-19 06:06:00,629,3183,217,Completed,5
FL0014707,AZ6141,SkyBridge,AC00308,JFK,LAX,2026-06-11 20:41:00,130,3492,176,Scheduled,2
FL0014708,AZ6411,PacificAero,AC00852,JFK,DFW,2026-01-16 07:16:00,263,3001,138,Scheduled,8
FL0014709,AZ2181,AeroSky,AC00518,MIA,LHR,2026-03-15 16:28:00,743,8496,264,Scheduled,9
FL0014710,AZ5787,GlobalWings,AC00917,SEA,DEL,2026-04-03 15:22:00,720,8238,110,Completed,13
FL0014711,AZ4737,GlobalWings,AC00599,BOS,JFK,2026-04-19 16:32:00,136,1218,109,Completed,14
FL0014712,AZ5098,NovaAir,AC00167,ATL,DXB,2026-06-15 23:27:00,738,7630,115,Completed,3
FL0014713,AZ5870,GlobalWings,AC00296,SEA,SIN,2026-02-06 13:20:00,569,8011,218,Completed,4
FL0014714,AZ1929,AtlanticJet,AC00428,MIA,SFO,2026-05-05 03:35:00,751,5156,19,Scheduled,13
FL0014715,AZ2303,SkyBridge,AC00200,LHR,DEL,2026-06-05 09:29:00,849,2773,306,Delayed,166
FL0014716,AZ4226,PacificAero,AC00900,ORD,LAX,2026-06-17 09:22:00,680,7125,150,Completed,11
FL0014717,AZ2336,AtlanticJet,AC00584,MIA,DEN,2026-04-23 18:59:00,462,6297,79,Completed,6
FL0014718,AZ4017,AtlanticJet,AC01186,LHR,MIA,2026-01-24 23:16:00,322,1259,85,Scheduled,14
FL0014719,AZ6205,SkyBridge,AC01101,MIA,SFO,2026-03-13 02:47:00,633,2214,114,Delayed,34
FL0014720,AZ5296,NovaAir,AC01170,JFK,SIN,2026-06-15 06:45:00,533,4548,178,Completed,7
FL0014721,AZ9342,PacificAero,AC00850,SIN,LHR,2026-04-29 23:24:00,212,1258,125,Completed,2
FL0014722,AZ6169,PacificAero,AC00919,SEA,JFK,2026-02-17 15:05:00,239,7526,179,Delayed,13
FL0014723,AZ7752,NovaAir,AC00176,SEA,ATL,2026-02-03 10:42:00,247,5708,141,Completed,4
FL0014724,AZ2612,SkyBridge,AC00940,ATL,SFO,2026-01-09 06:51:00,743,4704,181,Completed,7
FL0014725,AZ9848,SkyBridge,AC00383,DXB,MIA,2026-06-16 09:38:00,806,6187,268,Completed,13
FL0014726,AZ761,GlobalWings,AC00320,MIA,LAX,2026-04-02 11:39:00,644,6390,119,Delayed,12
FL0014727,AZ9002,GlobalWings,AC01055,MIA,JFK,2026-06-25 12:18:00,654,451,115,Delayed,87
FL0014728,AZ5280,GlobalWings,AC00576,DEN,BOS,2026-05-03 23:58:00,695,6935,81,Delayed,191
FL0014729,AZ1880,AeroSky,AC00692,DEL,DXB,2026-03-07 15:51:00,81,5008,151,Completed,11
FL0014730,AZ5899,AeroSky,AC00060,BLR,SFO,2026-02-06 23:22:00,893,2176,223,Completed,4
FL0014731,AZ7619,SkyBridge,AC00057,MIA,SEA,2026-05-26 23:02:00,688,3654,278,Scheduled,9
FL0014732,AZ5264,AeroSky,AC00141,BOS,ATL,2026-03-15 08:59:00,243,536,125,In Air,11
FL0014733,AZ7553,AeroSky,AC01129,ORD,DEL,2026-02-28 23:41:00,753,4554,222,Delayed,73
FL0014734,AZ698,AeroSky,AC00402,SEA,BOS,2026-01-15 11:20:00,552,1171,194,Completed,5
FL0014735,AZ6120,AeroSky,AC01197,DEL,MIA,2026-06-13 14:24:00,577,3326,85,Delayed,1
FL0014736,AZ9409,AtlanticJet,AC00025,BOS,JFK,2026-05-14 02:54:00,369,2245,126,Delayed,14
FL0014737,AZ9544,AeroSky,AC00430,SFO,ORD,2026-02-25 02:25:00,679,8204,176,Scheduled,9
FL0014738,AZ532,AtlanticJet,AC00266,DFW,SFO,2026-06-29 22:08:00,452,2809,104,Completed,12
FL0014739,AZ4926,GlobalWings,AC00680,LAX,ORD,2026-01-02 18:29:00,841,3072,291,Completed,12
FL0014740,AZ6715,GlobalWings,AC00861,BLR,DEL,2026-05-12 09:12:00,864,5070,71,Scheduled,2
FL0014741,AZ1492,PacificAero,AC01199,SFO,ORD,2026-01-19 20:33:00,505,6566,233,Delayed,140
FL0014742,AZ5508,SkyBridge,AC00018,DXB,ATL,2026-05-31 03:55:00,215,4937,242,Completed,14
FL0014743,AZ2592,AtlanticJet,AC00291,DEL,LHR,2026-05-09 15:38:00,575,5813,146,Scheduled,3
FL0014744,AZ6212,AeroSky,AC01160,LAX,LHR,2026-03-13 04:49:00,726,2679,161,Completed,8
FL0014745,AZ1628,AeroSky,AC00131,BLR,DXB,2026-04-13 06:22:00,281,1285,101,Scheduled,5
FL0014746,AZ1453,PacificAero,AC01189,DFW,SIN,2026-04-29 17:48:00,847,7722,173,Scheduled,0
FL0014747,AZ3066,SkyBridge,AC01068,SIN,SFO,2026-01-20 09:10:00,878,4243,271,Completed,2
FL0014748,AZ7090,AtlanticJet,AC00309,DEL,BOS,2026-03-13 12:49:00,808,2747,237,Scheduled,4
