incident_id,flight_id,aircraft_id,incident_timestamp,incident_type,severity,resolution_status,airport
IN0007633,FL0010728,AC00150,2026-02-07 05:35:00,Weather Alert,High,Open,LAX
IN0007634,FL0013958,AC00312,2026-03-14 17:47:00,Hydraulic Leak,Low,Resolved,JFK
IN0007635,FL0002254,AC00587,2026-06-22 08:56:00,Brake Issue,Low,Resolved,SEA
IN0007636,FL0004725,AC00295,2026-01-20 10:01:00,Hydraulic Leak,High,Closed,BOS
IN0007637,FL0008967,AC00745,2026-04-14 02:48:00,Engine Alert,Low,Investigating,BLR
IN0007638,FL0006371,AC00440,2026-05-06 04:21:00,Bird Strike,Medium,Investigating,BLR
IN0007639,FL0001332,AC01033,2026-04-21 19:55:00,Turbulence,Medium,Investigating,MIA
IN0007640,FL0002125,AC00938,2026-05-30 06:23:00,Engine Alert,Medium,Resolved,DFW
IN0007641,FL0008692,AC00619,2026-03-08 02:20:00,Hydraulic Leak,Low,Closed,LAX
IN0007642,FL0000030,AC00268,2026-03-12 21:49:00,Brake Issue,Low,Resolved,BOS
IN0007643,FL0011770,AC00933,2026-04-17 20:25:00,Hydraulic Leak,Medium,Open,SEA
IN0007644,FL0005397,AC00311,2026-01-05 20:31:00,Weather Alert,Low,Closed,DEL
IN0007645,FL0006769,AC00165,2026-06-26 15:27:00,Weather Alert,Critical,Open,LHR
IN0007646,FL0012518,AC00758,2026-06-25 16:53:00,Engine Alert,Medium,Investigating,DFW
IN0007647,FL0012004,AC00554,2026-05-28 09:04:00,Navigation Error,Low,Closed,DEL
IN0007648,FL0003984,AC00720,2026-06-24 16:35:00,Bird Strike,Low,Closed,JFK
IN0007649,FL0001718,AC00501,2026-01-16 20:24:00,Hydraulic Leak,Medium,Investigating,LHR
IN0007650,FL0000856,AC00594,2026-04-05 08:00:00,Bird Strike,High,Open,DEN
IN0007651,FL0005065,AC00105,2026-04-07 08:45:00,Hydraulic Leak,Medium,Investigating,SEA
IN0007652,FL0010556,AC00027,2026-04-25 09:34:00,Brake Issue,Low,Resolved,ORD
IN0007653,FL0002007,AC00276,2026-06-24 15:51:00,Bird Strike,Low,Resolved,MIA
IN0007654,FL0003782,AC00977,2026-04-13 06:42:00,Hydraulic Leak,Critical,Open,ORD
IN0007655,FL0005505,AC00153,2026-03-22 14:01:00,Navigation Error,Low,Open,JFK
IN0007656,FL0005808,AC01178,2026-02-15 13:24:00,Hydraulic Leak,Low,Resolved,DEL
IN0007657,FL0001816,AC00845,2026-05-17 17:36:00,Engine Alert,Low,Open,DEN
IN0007658,FL0000522,AC00151,2026-01-14 14:24:00,Hydraulic Leak,Low,Closed,JFK
IN0007659,FL0012942,AC00157,2026-02-20 06:24:00,Turbulence,High,Open,ATL
IN0007660,FL0008667,AC00140,2026-04-06 19:21:00,Weather Alert,High,Investigating,DXB
IN0007661,FL0005574,AC00405,2026-01-03 16:09:00,Brake Issue,Low,Open,SIN
IN0007662,FL0012307,AC01001,2026-05-16 22:06:00,Turbulence,Medium,Resolved,ATL
IN0007663,FL0009459,AC00591,2026-01-15 02:50:00,Hydraulic Leak,Low,Resolved,DXB
IN0007664,FL0005728,AC00245,2026-02-09 02:02:00,Bird Strike,Medium,Open,MIA
IN0007665,FL0009955,AC00204,2026-04-17 15:53:00,Hydraulic Leak,Low,Investigating,DFW
IN0007666,FL0005321,AC00521,2026-02-01 11:21:00,Turbulence,Low,Resolved,DEN
IN0007667,FL0010064,AC01012,2026-05-14 12:02:00,Turbulence,Medium,Investigating,LHR
IN0007668,FL0002218,AC00663,2026-01-30 20:12:00,Hydraulic Leak,Critical,Open,MIA
IN0007669,FL0013575,AC00227,2026-01-23 11:57:00,Navigation Error,High,Investigating,SIN
IN0007670,FL0011923,AC00944,2026-01-23 03:53:00,Weather Alert,Low,Resolved,LAX
IN0007671,FL0006584,AC00684,2026-01-14 06:47:00,Bird Strike,Medium,Investigating,JFK
IN0007672,FL0011766,AC00833,2026-03-14 20:34:00,Turbulence,High,Investigating,ATL
IN0007673,FL0012286,AC00292,2026-04-18 07:07:00,Navigation Error,Low,Open,ORD
IN0007674,FL0000975,AC00674,2026-05-27 15:26:00,Bird Strike,Low,Investigating,SIN
IN0007675,FL0013879,AC01018,2026-06-30 08:07:00,Turbulence,Low,Closed,DFW
IN0007676,FL0006839,AC00148,2026-03-27 00:39:00,Navigation Error,Medium,Open,DEL
IN0007677,FL0007233,AC01120,2026-04-24 08:28:00,Turbulence,Low,Closed,MIA
IN0007678,FL0002663,AC00302,2026-02-08 11:55:00,Hydraulic Leak,Medium,Closed,DEL
IN0007679,FL0007652,AC00460,2026-06-04 07:42:00,Weather Alert,Medium,Closed,SEA
IN0007680,FL0000394,AC00583,2026-01-14 21:42:00,Turbulence,High,Investigating,MIA
IN0007681,FL0009075,AC00231,2026-01-03 16:12:00,Weather Alert,Medium,Open,DEN
IN0007682,FL0010368,AC01128,2026-04-21 21:52:00,Engine Alert,High,Open,BLR
IN0007683,FL0002545,AC00431,2026-04-22 01:27:00,Bird Strike,Low,Investigating,JFK
IN0007684,FL0004864,AC00486,2026-04-23 22:10:00,Bird Strike,Low,Closed,BOS
IN0007685,FL0008282,AC00827,2026-03-17 18:04:00,Hydraulic Leak,Medium,Investigating,BLR
IN0007686,FL0014996,AC00903,2026-03-09 13:59:00,Bird Strike,Medium,Open,DEL
IN0007687,FL0009878,AC00815,2026-02-13 01:42:00,Hydraulic Leak,Medium,Resolved,SFO
IN0007688,FL0006805,AC00456,2026-05-30 15:23:00,Hydraulic Leak,Low,Open,BOS
IN0007689,FL0004420,AC01146,2026-03-15 13:48:00,Turbulence,Medium,Open,LAX
IN0007690,FL0007312,AC01174,2026-03-22 06:34:00,Turbulence,Low,Resolved,LAX
IN0007691,FL0007426,AC00754,2026-02-06 01:38:00,Hydraulic Leak,Medium,Investigating,SEA
IN0007692,FL0006692,AC00945,2026-01-15 18:19:00,Navigation Error,Medium,Investigating,DFW
IN0007693,FL0007068,AC00003,2026-04-03 17:39:00,Brake Issue,Low,Closed,BLR
IN0007694,FL0008367,AC00040,2026-05-04 04:45:00,Turbulence,Medium,Investigating,DEL
IN0007695,FL0014028,AC00571,2026-05-30 20:28:00,Engine Alert,Low,Closed,ORD
IN0007696,FL0002436,AC00240,2026-02-10 01:03:00,Turbulence,Low,Open,JFK
IN0007697,FL0002358,AC01117,2026-01-29 16:33:00,Bird Strike,Low,Open,DEL
IN0007698,FL0001461,AC00744,2026-01-10 02:28:00,Bird Strike,High,Open,ATL
IN0007699,FL0013947,AC00082,2026-04-14 00:10:00,Brake Issue,Medium,Resolved,LAX
IN0007700,FL0013019,AC01014,2026-06-19 18:14:00,Bird Strike,Low,Investigating,BOS
IN0007701,FL0014640,AC00687,2026-04-04 08:48:00,Engine Alert,High,Closed,LAX
IN0007702,FL0003419,AC00624,2026-02-24 20:48:00,Navigation Error,Medium,Investigating,SFO
IN0007703,FL0014174,AC01084,2026-04-01 03:25:00,Navigation Error,Medium,Investigating,DXB
IN0007704,FL0014267,AC00618,2026-02-11 19:27:00,Navigation Error,Medium,Resolved,DEN
IN0007705,FL0001175,AC00063,2026-03-17 19:45:00,Engine Alert,Low,Closed,DEN
IN0007706,FL0004719,AC00251,2026-05-20 10:51:00,Weather Alert,Low,Open,SIN
IN0007707,FL0004186,AC00684,2026-03-29 21:10:00,Turbulence,Medium,Resolved,DEN
IN0007708,FL0000134,AC00459,2026-01-20 10:54:00,Brake Issue,Low,Closed,DEL
IN0007709,FL0010135,AC00414,2026-04-17 22:37:00,Bird Strike,Medium,Resolved,DEL
IN0007710,FL0008665,AC00781,2026-02-07 11:34:00,Weather Alert,Medium,Resolved,DEN
IN0007711,FL0007919,AC00262,2026-04-23 03:12:00,Navigation Error,High,Resolved,SFO
IN0007712,FL0005190,AC00040,2026-06-05 23:28:00,Turbulence,Low,Open,DXB
IN0007713,FL0008668,AC00377,2026-06-20 07:43:00,Hydraulic Leak,Low,Closed,SFO
IN0007714,FL0008331,AC00323,2026-06-20 08:29:00,Navigation Error,High,Resolved,BOS
IN0007715,FL0009388,AC00896,2026-05-27 12:19:00,Navigation Error,Low,Resolved,DXB
IN0007716,FL0007882,AC00851,2026-01-28 23:54:00,Weather Alert,High,Investigating,ORD
IN0007717,FL0010991,AC00530,2026-04-28 11:51:00,Navigation Error,Low,Open,LHR
IN0007718,FL0001617,AC01152,2026-03-03 11:38:00,Bird Strike,Critical,Open,ORD
IN0007719,FL0004805,AC00772,2026-01-13 07:52:00,Engine Alert,Low,Investigating,BOS
IN0007720,FL0001464,AC01094,2026-03-20 04:10:00,Hydraulic Leak,Medium,Resolved,DEL
IN0007721,FL0014666,AC00996,2026-01-09 08:25:00,Weather Alert,Medium,Open,LHR
IN0007722,FL0003446,AC00861,2026-04-12 03:11:00,Weather Alert,Low,Closed,BLR
IN0007723,FL0006022,AC00562,2026-04-08 15:31:00,Navigation Error,High,Investigating,DFW
IN0007724,FL0011369,AC00078,2026-04-30 05:12:00,Engine Alert,Low,Investigating,LAX
IN0007725,FL0013924,AC00843,2026-04-01 13:42:00,Brake Issue,Low,Investigating,MIA
IN0007726,FL0007157,AC00622,2026-02-02 07:46:00,Brake Issue,High,Investigating,LAX
IN0007727,FL0003392,AC00824,2026-05-18 12:16:00,Weather Alert,Low,Closed,JFK
IN0007728,FL0010968,AC00580,2026-01-24 12:23:00,Hydraulic Leak,High,Resolved,DXB
IN0007729,FL0007252,AC00920,2026-05-05 00:29:00,Navigation Error,Low,Investigating,DFW
IN0007730,FL0012352,AC00620,2026-04-16 01:38:00,Engine Alert,High,Investigating,DFW
IN0007731,FL0008412,AC00760,2026-03-05 21:27:00,Turbulence,Low,Investigating,SEA
IN0007732,FL0008780,AC00588,2026-06-03 11:50:00,Navigation Error,Low,Resolved,LAX
IN0007733,FL0014511,AC00426,2026-05-01 08:47:00,Navigation Error,Medium,Closed,SFO
IN0007734,FL0000787,AC00495,2026-01-10 08:25:00,Navigation Error,Low,Closed,SFO
IN0007735,FL0011081,AC00233,2026-06-03 03:34:00,Weather Alert,Low,Investigating,ORD
IN0007736,FL0010710,AC00500,2026-05-21 14:02:00,Navigation Error,Low,Closed,SEA
IN0007737,FL0011308,AC01170,2026-04-30 00:34:00,Brake Issue,Medium,Open,LAX
IN0007738,FL0009646,AC01130,2026-05-02 00:03:00,Engine Alert,Critical,Open,LAX
IN0007739,FL0014450,AC00241,2026-03-09 11:31:00,Engine Alert,High,Closed,ORD
IN0007740,FL0004175,AC00596,2026-03-31 16:59:00,Bird Strike,Medium,Closed,MIA
IN0007741,FL0011749,AC00753,2026-04-19 02:09:00,Bird Strike,Low,Closed,DEL
IN0007742,FL0008458,AC00164,2026-02-03 21:46:00,Weather Alert,Low,Open,BOS
IN0007743,FL0009522,AC00657,2026-06-24 09:35:00,Bird Strike,Low,Resolved,LHR
IN0007744,FL0013963,AC00426,2026-04-23 09:33:00,Engine Alert,Low,Closed,SFO
IN0007745,FL0008876,AC00095,2026-06-22 16:35:00,Hydraulic Leak,Low,Investigating,BLR
IN0007746,FL0004290,AC00948,2026-05-01 11:31:00,Navigation Error,Low,Open,MIA
IN0007747,FL0006578,AC00006,2026-01-11 00:53:00,Navigation Error,Medium,Open,DEN
IN0007748,FL0009705,AC01099,2026-02-14 14:06:00,Bird Strike,Low,Open,BOS
IN0007749,FL0005338,AC00527,2026-04-05 06:51:00,Engine Alert,Low,Resolved,DEL
IN0007750,FL0012903,AC00773,2026-06-13 23:17:00,Hydraulic Leak,High,Closed,SIN
IN0007751,FL0002827,AC00061,2026-02-17 07:13:00,Turbulence,Medium,Investigating,SFO
IN0007752,FL0012239,AC00542,2026-05-05 21:47:00,Turbulence,Low,Investigating,BLR
IN0007753,FL0008247,AC00291,2026-03-28 19:20:00,Turbulence,Low,Resolved,BLR
IN0007754,FL0006499,AC00251,2026-05-12 12:25:00,Engine Alert,Low,Investigating,DXB
IN0007755,FL0006426,AC00711,2026-06-24 02:21:00,Bird Strike,Low,Closed,SFO
IN0007756,FL0007784,AC00199,2026-05-31 04:10:00,Brake Issue,Medium,Closed,BOS
IN0007757,FL0011125,AC00758,2026-06-14 19:42:00,Weather Alert,Low,Open,DXB
IN0007758,FL0010658,AC00461,2026-02-03 15:44:00,Hydraulic Leak,Low,Resolved,DEL
IN0007759,FL0009274,AC01053,2026-01-30 20:33:00,Navigation Error,Medium,Closed,DFW
IN0007760,FL0004072,AC00987,2026-06-08 12:38:00,Navigation Error,Low,Investigating,DFW
IN0007761,FL0003826,AC01169,2026-06-03 17:04:00,Bird Strike,Medium,Open,LHR
IN0007762,FL0010512,AC00252,2026-05-18 05:21:00,Engine Alert,Low,Open,BOS
IN0007763,FL0000752,AC00425,2026-01-15 06:52:00,Turbulence,Medium,Investigating,SIN
IN0007764,FL0008412,AC00211,2026-05-14 13:06:00,Brake Issue,High,Investigating,BLR
IN0007765,FL0003254,AC00465,2026-05-03 09:27:00,Weather Alert,Low,Resolved,JFK
IN0007766,FL0012587,AC00977,2026-01-06 21:49:00,Navigation Error,Low,Open,LHR
IN0007767,FL0001637,AC01106,2026-01-25 11:04:00,Hydraulic Leak,Medium,Open,DFW
IN0007768,FL0001485,AC00709,2026-02-24 04:51:00,Brake Issue,Medium,Closed,ATL
IN0007769,FL0014637,AC00974,2026-06-09 13:36:00,Navigation Error,Low,Investigating,ATL
IN0007770,FL0012233,AC00443,2026-02-08 01:26:00,Weather Alert,Low,Open,MIA
IN0007771,FL0005254,AC00975,2026-06-08 16:21:00,Navigation Error,Medium,Open,BOS
IN0007772,FL0001426,AC00173,2026-05-20 20:40:00,Turbulence,Low,Investigating,BOS
IN0007773,FL0011852,AC01041,2026-04-18 20:05:00,Turbulence,Medium,Open,JFK
IN0007774,FL0003288,AC00651,2026-03-30 14:41:00,Navigation Error,Low,Resolved,DXB
IN0007775,FL0000566,AC00984,2026-06-29 23:22:00,Brake Issue,Low,Closed,ATL
IN0007776,FL0014582,AC00307,2026-04-08 08:05:00,Weather Alert,Low,Open,LHR
IN0007777,FL0013006,AC00509,2026-01-07 16:26:00,Bird Strike,Low,Investigating,MIA
IN0007778,FL0000600,AC00785,2026-03-20 02:04:00,Brake Issue,Low,Resolved,SEA
IN0007779,FL0003413,AC00374,2026-04-30 00:04:00,Engine Alert,Medium,Closed,DFW
IN0007780,FL0003635,AC01021,2026-04-25 07:44:00,Turbulence,Low,Investigating,SEA
IN0007781,FL0012648,AC00597,2026-04-22 17:04:00,Hydraulic Leak,Low,Resolved,SFO
IN0007782,FL0001058,AC00870,2026-06-04 12:51:00,Bird Strike,Low,Open,SIN
IN0007783,FL0000433,AC00631,2026-05-07 16:25:00,Bird Strike,High,Resolved,BLR
IN0007784,FL0001226,AC01010,2026-01-21 10:01:00,Bird Strike,Medium,Resolved,DFW
IN0007785,FL0003701,AC00316,2026-05-01 11:14:00,Hydraulic Leak,Low,Investigating,LAX
IN0007786,FL0003331,AC00032,2026-03-23 03:21:00,Hydraulic Leak,Low,Closed,ORD
IN0007787,FL0013747,AC00466,2026-06-18 06:48:00,Brake Issue,Low,Open,DEL
IN0007788,FL0014814,AC00433,2026-01-19 13:13:00,Weather Alert,Medium,Investigating,SFO
IN0007789,FL0013854,AC01124,2026-05-17 03:12:00,Navigation Error,High,Open,SIN
IN0007790,FL0012963,AC00305,2026-03-26 12:36:00,Brake Issue,Low,Resolved,SIN
IN0007791,FL0013035,AC01006,2026-05-06 21:54:00,Hydraulic Leak,Low,Investigating,BLR
IN0007792,FL0003482,AC01068,2026-01-16 06:55:00,Weather Alert,Critical,Resolved,SEA
IN0007793,FL0001891,AC01183,2026-03-16 11:44:00,Bird Strike,Low,Open,ORD
IN0007794,FL0010999,AC00107,2026-01-24 21:03:00,Hydraulic Leak,Medium,Resolved,ORD
IN0007795,FL0006733,AC00576,2026-02-06 09:01:00,Hydraulic Leak,Low,Resolved,LAX
IN0007796,FL0008487,AC00490,2026-05-07 13:05:00,Weather Alert,High,Investigating,BLR
IN0007797,FL0004529,AC01028,2026-01-06 18:56:00,Bird Strike,High,Closed,DFW
IN0007798,FL0008202,AC01105,2026-06-29 02:17:00,Bird Strike,Medium,Open,MIA
IN0007799,FL0007146,AC00379,2026-02-26 02:44:00,Hydraulic Leak,Medium,Open,DEL
IN0007800,FL0002961,AC00428,2026-02-02 00:31:00,Turbulence,Medium,Closed,DFW
IN0007801,FL0002757,AC00736,2026-06-19 05:43:00,Navigation Error,Medium,Closed,SEA
IN0007802,FL0004786,AC00747,2026-02-11 05:17:00,Bird Strike,Medium,Open,DEN
IN0007803,FL0007409,AC01107,2026-05-12 05:15:00,Brake Issue,Low,Open,DXB
IN0007804,FL0000315,AC00339,2026-01-14 02:56:00,Brake Issue,Low,Open,SIN
IN0007805,FL0001610,AC00348,2026-05-30 14:42:00,Weather Alert,Low,Investigating,LHR
IN0007806,FL0011362,AC00139,2026-02-06 21:05:00,Brake Issue,Medium,Investigating,SEA
IN0007807,FL0012370,AC00367,2026-04-25 02:15:00,Hydraulic Leak,Medium,Resolved,DFW
IN0007808,FL0006289,AC00382,2026-04-02 23:24:00,Weather Alert,Medium,Open,ORD
IN0007809,FL0008684,AC00515,2026-06-28 11:24:00,Brake Issue,Medium,Investigating,DXB
IN0007810,FL0013258,AC00465,2026-06-27 21:15:00,Engine Alert,Medium,Closed,DFW
IN0007811,FL0009932,AC01138,2026-06-12 06:54:00,Engine Alert,Low,Closed,DEN
IN0007812,FL0007425,AC00163,2026-05-06 01:59:00,Engine Alert,Medium,Investigating,LHR
IN0007813,FL0008191,AC00583,2026-01-09 05:12:00,Brake Issue,Medium,Closed,JFK
IN0007814,FL0001462,AC00564,2026-04-05 04:49:00,Turbulence,Medium,Investigating,MIA
IN0007815,FL0010106,AC01029,2026-02-28 19:13:00,Engine Alert,High,Resolved,DFW
IN0007816,FL0008945,AC00770,2026-01-02 13:29:00,Weather Alert,Medium,Closed,SIN
IN0007817,FL0005962,AC00696,2026-05-12 18:24:00,Turbulence,Low,Closed,MIA
IN0007818,FL0010544,AC00502,2026-05-10 18:43:00,Brake Issue,High,Investigating,MIA
IN0007819,FL0009594,AC00077,2026-06-10 03:27:00,Engine Alert,Medium,Closed,DEN
IN0007820,FL0002600,AC00944,2026-03-28 12:01:00,Turbulence,Medium,Resolved,SEA
IN0007821,FL0003381,AC01155,2026-04-06 03:55:00,Hydraulic Leak,Low,Closed,BOS
IN0007822,FL0004494,AC00088,2026-05-24 12:13:00,Hydraulic Leak,Low,Investigating,BOS
IN0007823,FL0003934,AC00066,2026-02-27 07:21:00,Brake Issue,Low,Open,DFW
IN0007824,FL0014934,AC00963,2026-02-11 01:12:00,Brake Issue,Medium,Closed,ATL
IN0007825,FL0001564,AC00154,2026-02-20 21:36:00,Bird Strike,Low,Open,SFO
IN0007826,FL0013264,AC00756,2026-02-21 04:54:00,Navigation Error,High,Open,DEN
IN0007827,FL0014273,AC00992,2026-06-09 21:49:00,Navigation Error,Medium,Investigating,DXB
IN0007828,FL0000260,AC00698,2026-03-18 23:57:00,Navigation Error,Low,Open,DFW
IN0007829,FL0010645,AC00822,2026-05-18 13:28:00,Bird Strike,Low,Open,ATL
IN0007830,FL0002992,AC01006,2026-05-10 07:29:00,Hydraulic Leak,Low,Investigating,DXB
IN0007831,FL0003479,AC00105,2026-02-21 15:39:00,Engine Alert,Critical,Open,DEN
IN0007832,FL0007115,AC00339,2026-01-30 09:41:00,Weather Alert,High,Closed,LAX
IN0007833,FL0006256,AC00396,2026-05-07 17:24:00,Bird Strike,Low,Investigating,SIN
IN0007834,FL0000647,AC01127,2026-02-26 02:10:00,Bird Strike,Medium,Resolved,BOS
IN0007835,FL0001438,AC00161,2026-05-21 08:25:00,Weather Alert,Low,Closed,LHR
IN0007836,FL0011051,AC00805,2026-02-28 00:39:00,Engine Alert,Medium,Closed,BOS
IN0007837,FL0004840,AC00076,2026-04-28 02:05:00,Bird Strike,Low,Closed,ATL
IN0007838,FL0014269,AC00537,2026-05-10 21:00:00,Navigation Error,Low,Resolved,DXB
IN0007839,FL0009143,AC00324,2026-04-27 21:02:00,Hydraulic Leak,High,Investigating,LHR
IN0007840,FL0008548,AC00398,2026-01-07 02:56:00,Hydraulic Leak,Medium,Investigating,SIN
IN0007841,FL0008972,AC00842,2026-01-25 19:44:00,Hydraulic Leak,Medium,Open,DEL
IN0007842,FL0003680,AC00141,2026-06-21 14:04:00,Turbulence,Medium,Open,DXB
IN0007843,FL0002394,AC00548,2026-01-01 06:15:00,Hydraulic Leak,Low,Closed,SFO
IN0007844,FL0003417,AC00179,2026-06-08 05:05:00,Turbulence,Low,Open,DEN
IN0007845,FL0005326,AC00612,2026-04-22 04:19:00,Navigation Error,Medium,Closed,SEA
IN0007846,FL0000324,AC00034,2026-01-21 06:13:00,Engine Alert,Medium,Open,ATL
IN0007847,FL0005628,AC00910,2026-05-31 18:10:00,Bird Strike,Low,Resolved,DEL
IN0007848,FL0003759,AC00508,2026-05-17 04:42:00,Bird Strike,High,Open,LHR
IN0007849,FL0009364,AC00485,2026-01-19 08:57:00,Turbulence,Low,Investigating,ORD
IN0007850,FL0005462,AC00643,2026-05-27 11:15:00,Bird Strike,High,Closed,DXB
IN0007851,FL0006648,AC00254,2026-02-06 02:46:00,Bird Strike,High,Investigating,ORD
IN0007852,FL0011879,AC01014,2026-05-14 15:27:00,Engine Alert,Low,Investigating,BLR
IN0007853,FL0013158,AC00042,2026-06-18 00:04:00,Hydraulic Leak,Low,Open,LHR
IN0007854,FL0007858,AC00819,2026-04-27 10:04:00,Turbulence,High,Resolved,SIN
IN0007855,FL0004949,AC00551,2026-01-22 06:59:00,Bird Strike,Medium,Resolved,LHR
IN0007856,FL0009798,AC00454,2026-02-11 11:49:00,Brake Issue,Medium,Resolved,JFK
IN0007857,FL0003710,AC00635,2026-04-22 08:29:00,Brake Issue,Medium,Resolved,DFW
IN0007858,FL0007011,AC00754,2026-01-21 14:27:00,Brake Issue,Low,Resolved,BOS
IN0007859,FL0011774,AC00621,2026-02-27 09:01:00,Hydraulic Leak,Low,Investigating,LAX
IN0007860,FL0000067,AC00550,2026-06-26 18:20:00,Turbulence,High,Resolved,ORD
IN0007861,FL0002390,AC00919,2026-04-20 04:54:00,Engine Alert,Low,Resolved,DEL
IN0007862,FL0008761,AC00123,2026-04-28 22:07:00,Engine Alert,Medium,Resolved,ATL
IN0007863,FL0009926,AC00816,2026-05-16 04:03:00,Hydraulic Leak,Low,Resolved,LAX
IN0007864,FL0008620,AC01195,2026-05-20 22:42:00,Hydraulic Leak,Medium,Investigating,ORD
IN0007865,FL0012845,AC00343,2026-03-08 02:30:00,Engine Alert,Medium,Resolved,DXB
IN0007866,FL0008819,AC00554,2026-06-30 18:04:00,Turbulence,Critical,Open,SFO
IN0007867,FL0012433,AC00562,2026-02-04 09:18:00,Navigation Error,Medium,Investigating,ATL
IN0007868,FL0002848,AC00495,2026-04-21 09:43:00,Brake Issue,Critical,Closed,DFW
IN0007869,FL0001893,AC00915,2026-07-01 22:03:00,Turbulence,Low,Investigating,DEN
IN0007870,FL0010052,AC00584,2026-04-22 14:59:00,Brake Issue,Low,Resolved,DXB
IN0007871,FL0012132,AC00113,2026-06-22 03:07:00,Navigation Error,Low,Resolved,DEN
IN0007872,FL0009374,AC01146,2026-03-16 05:16:00,Turbulence,Medium,Open,JFK
IN0007873,FL0006295,AC01120,2026-06-22 02:16:00,Brake Issue,Low,Open,SEA
IN0007874,FL0011413,AC00360,2026-02-05 10:20:00,Turbulence,Low,Investigating,DFW
IN0007875,FL0005345,AC00081,2026-06-30 20:18:00,Navigation Error,Medium,Closed,BLR
IN0007876,FL0006365,AC00175,2026-06-01 21:13:00,Weather Alert,Medium,Resolved,SEA
IN0007877,FL0011644,AC00722,2026-05-22 20:56:00,Hydraulic Leak,Low,Open,ORD
IN0007878,FL0001142,AC00126,2026-02-23 03:53:00,Hydraulic Leak,High,Closed,ATL
IN0007879,FL0012015,AC01192,2026-05-01 11:04:00,Hydraulic Leak,Medium,Closed,JFK
IN0007880,FL0000539,AC00551,2026-06-26 04:33:00,Weather Alert,High,Open,SFO
IN0007881,FL0004699,AC01104,2026-02-02 13:43:00,Weather Alert,Low,Open,DFW
IN0007882,FL0007048,AC00678,2026-04-09 03:50:00,Brake Issue,Low,Closed,MIA
IN0007883,FL0013151,AC00529,2026-05-07 14:30:00,Bird Strike,High,Resolved,ORD
IN0007884,FL0012319,AC00812,2026-04-10 01:43:00,Engine Alert,High,Resolved,ORD
IN0007885,FL0003754,AC00241,2026-05-15 02:03:00,Engine Alert,Medium,Investigating,DEN
IN0007886,FL0001127,AC00070,2026-04-24 14:40:00,Bird Strike,Medium,Resolved,SIN
IN0007887,FL0009154,AC00988,2026-01-07 19:44:00,Navigation Error,Medium,Open,DEL
IN0007888,FL0002256,AC00862,2026-02-18 15:57:00,Brake Issue,High,Resolved,DEL
IN0007889,FL0005121,AC00489,2026-06-11 19:03:00,Turbulence,Medium,Closed,DFW
IN0007890,FL0000339,AC00825,2026-06-29 05:39:00,Turbulence,Medium,Closed,LAX
IN0007891,FL0010766,AC00799,2026-03-17 02:07:00,Navigation Error,Medium,Resolved,ORD
IN0007892,FL0010501,AC00913,2026-05-20 13:45:00,Hydraulic Leak,High,Investigating,DEN
IN0007893,FL0003516,AC00055,2026-04-01 04:31:00,Turbulence,Low,Investigating,DXB
IN0007894,FL0003292,AC00541,2026-01-24 14:34:00,Engine Alert,Low,Resolved,BOS
IN0007895,FL0007364,AC00477,2026-02-22 20:11:00,Engine Alert,Medium,Investigating,SIN
IN0007896,FL0004293,AC00631,2026-02-14 06:32:00,Brake Issue,Low,Investigating,JFK
IN0007897,FL0001936,AC00378,2026-04-15 19:59:00,Turbulence,Low,Open,MIA
IN0007898,FL0005611,AC00414,2026-03-16 16:22:00,Engine Alert,Medium,Closed,LHR
IN0007899,FL0007703,AC00815,2026-03-03 03:55:00,Engine Alert,Low,Investigating,DEL
IN0007900,FL0009313,AC00166,2026-05-12 23:00:00,Turbulence,Low,Closed,LHR
IN0007901,FL0005092,AC00882,2026-05-19 00:14:00,Navigation Error,Low,Investigating,MIA
IN0007902,FL0014796,AC00972,2026-02-04 02:30:00,Hydraulic Leak,Low,Open,BOS
IN0007903,FL0000072,AC00996,2026-02-11 15:18:00,Turbulence,Low,Open,BOS
IN0007904,FL0013178,AC00524,2026-05-12 12:28:00,Brake Issue,Medium,Closed,MIA
IN0007905,FL0007679,AC00434,2026-02-05 08:06:00,Engine Alert,Low,Investigating,LAX
IN0007906,FL0002619,AC00452,2026-03-03 09:04:00,Engine Alert,Medium,Closed,DXB
IN0007907,FL0004540,AC01074,2026-05-18 10:30:00,Navigation Error,Medium,Resolved,BLR
